x,y,name,Label,.ggraph.orig_index,circular,.ggraph.index
-1088.7312549533071,-846.2180583380411,AgentDataHelper1781899046,Page,2778,FALSE,2778
-1799.5326045150528,-223.52457765484604,AgentDataLink1781636215,Page,2779,FALSE,2779
-1630.0234285768447,-418.0473871090342,AgentDataLink1781638525,Page,2780,FALSE,2780
-1518.2863272001928,-7.484543420250249,AgentDataLink31326059,Page,2781,FALSE,2781
-1547.8284127540912,39.41132270729859,AgentDataLink32783495,Page,2782,FALSE,2782
-1461.9085361933048,-159.23568183605917,AgentDataLink45509836,Page,2783,FALSE,2783
-1435.2941144944505,-17.506737172807583,AgentDataLink70812614,Page,2784,FALSE,2784
-1318.462126118633,-653.3946226233949,AgentDataLinkTempEd2020ABC,Page,2785,FALSE,2785
-1584.8943605498644,-580.1772648825951,AgentDataLookup1781633995065876051,Page,2786,FALSE,2786
-2234.8648746827007,-375.5960907540166,AgentDataNew99887,Page,2787,FALSE,2787
-1999.8952103719655,74.46337475968399,AgentDataPovertyLinksTX77841,Page,2788,FALSE,2788
-1706.7450602326794,-340.596934497192,AgentDataPrettyNewMA,Page,2789,FALSE,2789
-1624.9149802474178,-92.35833075833087,AgentDataProbe1781635354,Page,2790,FALSE,2790
-2377.3450718192335,-274.7957975496491,AgentDataQRefsZ1223,Page,2791,FALSE,2791
-1475.2350440206862,-336.89598561946366,AgentDataQuery1781635308,Page,2792,FALSE,2792
-1445.9070052867428,-240.66355293794285,AgentDataResearchBridge83571,Page,2793,FALSE,2793
-1848.0749546861325,-800.2164666204916,AgentDataTarget776655,Page,2794,FALSE,2794
-1464.2572570454238,-194.8941173077889,AgentDataUSAAllStates,Page,2795,FALSE,2795
-1513.9279652056875,-123.08373585733564,AgentDataUSAAllStatesJul9,Page,2796,FALSE,2796
-1093.9783937243596,-167.40002396618206,AgentDataUSABridge1781660100,Page,2797,FALSE,2797
-1162.0098593350149,146.15074811365366,AgentDataUSAClothingCAExactQZ9,Page,2798,FALSE,2798
-1113.3178906981132,179.04107584063988,AgentDataUSAClothingCAExactVisibleQZ91,Page,2799,FALSE,2799
-1474.1667196030355,-259.0297864343015,AgentDataUSAConstructionAllStates2025,Page,2800,FALSE,2800
-1494.4933519824167,-57.46153543847337,AgentDataUSAConstructionNYAug21X,Page,2801,FALSE,2801
-2207.808652900888,171.44304428340646,AgentDataUSACookLink2026z,Page,2802,FALSE,2802
-1735.658492099735,19.930503958572793,AgentDataUSACooks85BridgeX,Page,2803,FALSE,2803
-2077.0224458131142,-428.944005892172,AgentDataUSACooksAgeBridgeJune2026X,Page,2804,FALSE,2804
-1951.7096321410656,-223.5670731844932,AgentDataUSACooksAgeTest0619,Page,2805,FALSE,2805
-1542.42713195179,17.827148950152942,AgentDataUSAExactBridge1781872861,Page,2806,FALSE,2806
-1661.9126328611114,-46.85769668496437,AgentDataUSAExactBridgeAug19,Page,2807,FALSE,2807
-1861.497325705693,-136.68512367647006,AgentDataUSAExactBridgeAug19X,Page,2808,FALSE,2808
-1531.937136117093,369.013850177872,AgentDataUSAExactMaidsFemaleZulu,Page,2809,FALSE,2809
-1021.1752878249611,-192.36259099336635,AgentDataUSAExactSep13Y,Page,2810,FALSE,2810
-1533.2985677177192,-523.9075522651524,AgentDataUSAExactWVSeqXQ2,Page,2811,FALSE,2811
-1505.044359298171,-450.05606278851826,AgentDataUSAFastDec27X,Page,2812,FALSE,2812
-1492.6580751672586,-207.12302724800378,AgentDataUSAGroceryGeorgia20280901,Page,2813,FALSE,2813
-995.7844722451784,90.14197208383118,AgentDataUSAGroceryGeorgiaQZ,Page,2814,FALSE,2814
-1293.0476635746245,74.25162347952165,AgentDataUSAHelper20250901,Page,2815,FALSE,2815
-1547.4316423564815,-591.1077846644572,AgentDataUSAHelperLinks,Page,2816,FALSE,2816
-1372.303428899126,-456.5459570202014,AgentDataUSAHelperMay24,Page,2817,FALSE,2817
-1599.407057616587,-501.28049251303577,AgentDataUSAHelperNov8,Page,2818,FALSE,2818
-1600.1351672034618,-344.51580650038716,AgentDataUSALinkTest1781635341,Page,2819,FALSE,2819
-1101.538974411224,-520.0972949776351,AgentDataUSALiveBridgeOct17X9,Page,2820,FALSE,2820
-1481.785726418127,-116.88343333159013,AgentDataUSAMaid2015XYZ,Page,2821,FALSE,2821
-1701.9153894351432,-343.8261317984273,AgentDataUSAOpenBridge20260616,Page,2822,FALSE,2822
-1625.0406323424518,-101.36668835052575,AgentDataUSAPovertyLinkAllegro/Sub[Person9],Page,2823,FALSE,2823
-1079.2849324188642,-449.0015961299269,AgentDataUSAPrep1781635016,Page,2824,FALSE,2824
-1012.0127915816655,-420.684751724937,AgentDataUSAPrep1781635075,Page,2825,FALSE,2825
-1224.6110089688239,-404.63840172385574,AgentDataUSAPrep1781635106,Page,2826,FALSE,2826
-1349.767718183196,-431.97773015723646,AgentDataUSAQuery4533May24,Page,2827,FALSE,2827
-1517.549151692315,-92.93715096433306,AgentDataUSAResearch20270920,Page,2828,FALSE,2828
-1203.03144778168,125.66466520840046,AgentDataUSAResearchBridge1781664837,Page,2829,FALSE,2829
-1225.066124234571,-562.3878558275062,AgentDataUSAResearchOct2027X,Page,2830,FALSE,2830
-1486.4131308772892,-99.45304449878789,AgentDataUSAResearchX,Page,2831,FALSE,2831
-1616.8340390969602,29.0981061947517,AgentDataUSATXPovertyBridge1782116492,Page,2832,FALSE,2832
-1954.9863733894547,57.74698870747926,AgentDataUSATXPovertyBridgeBegriffeX1782117790,Page,2833,FALSE,2833
-1635.9108003078761,273.4323091292552,AgentDataUSATXPovertyBridgeEmacsX11782117727,Page,2834,FALSE,2834
-1766.8660548607354,-344.2714289509607,AgentDataUSATXPovertyBridgeEmacsX21782117730,Page,2835,FALSE,2835
-1752.2170430737697,-418.6655844235534,AgentDataUSATXPovertyBridgeEmacsX31782117733,Page,2836,FALSE,2836
-1976.4049518131844,110.43588012303393,AgentDataUSATXPovertyBridgeJamie1782117397,Page,2837,FALSE,2837
-1638.543455597097,-118.73025486298074,AgentDataUSATXPovertyBridgeProjektX21782117527,Page,2838,FALSE,2838
-1584.79249597018,-523.555602236675,AgentDataUSATest306590634,Page,2839,FALSE,2839
-1290.7929206067695,-406.6417183489702,AgentDataUSATestBracket,Page,2840,FALSE,2840
-1552.7314658175785,-180.61230277867753,AgentDataUSATestJan18,Page,2841,FALSE,2841
-1418.9754208471566,-533.8688030472782,AgentDataUSATestPage,Page,2842,FALSE,2842
-1379.5687257754707,-582.9457963865744,AgentDataUSATestPlain,Page,2843,FALSE,2843
-2422.6934497425577,-526.1849158294439,AgentDataUSATexas,Page,2844,FALSE,2844
-1476.1246672678435,-7.90088893013896,AgentDataUSAYearsJul9,Page,2845,FALSE,2845
-1278.7979386308978,-135.39717588652067,AgentDataUsa4533ProbeXYZ987,Page,2846,FALSE,2846
-1500.504880584625,244.5471150350387,AgentDataUsaBridge733871,Page,2847,FALSE,2847
-1419.824610806598,-244.24546832228648,AgentDataUsaBridgeAlpha,Page,2848,FALSE,2848
-1325.75601120942,-43.67636495654334,AgentDataUsaBridgeBeta,Page,2849,FALSE,2849
-1170.7657083541994,90.46400498115872,AgentDataUsaBridgeJan2027,Page,2850,FALSE,2850
-2350.9719172805885,72.489893675721,AgentDataUsaCIPSBB2022,Page,2851,FALSE,2851
-1482.0889406371527,9.267895924581145,AgentDataUsaCaliforniadRwJiGoWhz,Page,2852,FALSE,2852
-1742.5491567312745,-286.31121871255584,AgentDataUsaClothingOct2026,Page,2853,FALSE,2853
-1432.5031941296352,-120.37880829599303,AgentDataUsaGeorgia2014,Page,2854,FALSE,2854
-842.5759956724065,-633.6758838141227,AgentDataUsaJsonLinkS2,Page,2855,FALSE,2855
-828.7216282683976,-674.3398605913056,AgentDataUsaJsonLinkS4,Page,2856,FALSE,2856
-1401.084973424278,-432.4211313436723,AgentDataUsaJsonLinkT1,Page,2857,FALSE,2857
-1148.5322492401413,49.4565255707147,AgentDataUsaMaids2015Fem531,Page,2858,FALSE,2858
-1550.2299722079056,-286.94460546991064,AgentDataUsaMassachusetts2028X,Page,2859,FALSE,2859
-1770.3602441312148,-335.3167709105466,AgentDataUsaPrep2273794077,Page,2860,FALSE,2860
-1629.8100402724597,-320.09472284430626,AgentDataUsaPrepQ1781594611,Page,2861,FALSE,2861
-765.1842657556073,195.46472801052224,AgentDataUsaSectorsQ624,Page,2862,FALSE,2862
-1114.0276833470657,297.513614951198,AgentDataUsaSourceLinkQ1,Page,2863,FALSE,2863
-1618.0587773418274,-15.447764898923683,AgentDataUsaSourceLinkQ2,Page,2864,FALSE,2864
-1253.782871038999,370.2453482271346,AgentDataUsaSourceLinkR1,Page,2865,FALSE,2865
-1696.2480961317565,87.16837734826753,AgentDataUsaSourceLinkR2,Page,2866,FALSE,2866
-2064.8661805871684,216.57632250242813,AgentDataUsaSourceLinkRV,Page,2867,FALSE,2867
-2023.64778764446,154.73206927757514,AgentDataUsaUnique5,Page,2868,FALSE,2868
-1320.3074012460772,-300.1962649013098,AgentDatausaSep14LinkTest,Page,2869,FALSE,2869
-405.4635636699396,-985.8630942939808,AgentDec22PoliceCoord,Page,2870,FALSE,2870
-1013.8840461595144,-216.08455350530116,AgentDenomProbeSep03,Page,2871,FALSE,2871
-1804.8713307100859,139.7661751308086,AgentDigitalArchiveManifestSCLinkFinal4A,Page,2872,FALSE,2872
-2208.293867800477,-198.84810995431158,AgentDirectCSVJQJune19BB,Page,2873,FALSE,2873
-2121.63118531547,-391.4656461887804,AgentDirectCombinedSECJune21ZZZ,Page,2874,FALSE,2874
-1991.6444124864047,-270.97897325594175,AgentDirectDisplayMassXII2026,Page,2875,FALSE,2875
-1996.744343427032,-239.270146859604,AgentDirectLinkNewXZ,Page,2876,FALSE,2876
-1215.8357541444145,-502.24226920600756,AgentDirectLongGoodY,Page,2877,FALSE,2877
-1714.4311994676414,-50.77818837068327,AgentDirectMdProxyTestsZXJ04191,Page,2878,FALSE,2878
-2222.4782817557916,87.04011637792034,AgentDirectSecLinksMMQA,Page,2879,FALSE,2879
-1641.3443176860337,73.57687514397692,AgentDirectSimpleTryXZ,Page,2880,FALSE,2880
-2218.287621635472,-563.7107716637396,AgentDisplayRoundMAJune2401,Page,2881,FALSE,2881
-1772.8374978201828,-396.98452895821697,AgentDocsPressMeta12116,Page,2882,FALSE,2882
-2321.22523403046,-286.1070180085753,AgentDomainlessLinksJune20A,Page,2883,FALSE,2883
-783.6557920981734,-144.92002651437406,AgentDotFafBridge9281,Page,2884,FALSE,2884
-2336.703714167594,-476.71933937288327,AgentDoubleJQPage901,Page,2885,FALSE,2885
-1502.9892488053956,-609.8275611063422,AgentDseMemProofXX91,Page,2886,FALSE,2886
-1379.2952852069807,-547.875639077822,AgentDsePlaceProof0XX91,Page,2887,FALSE,2887
-1348.4249261372508,-595.2866209394949,AgentDsePlaceProof1XX91,Page,2888,FALSE,2888
-1401.2273335474927,-531.3404902689923,AgentDsePlaceProof2XX91,Page,2889,FALSE,2889
-1474.4550550372578,-570.8354818070683,AgentDsePlaceProof3XX91,Page,2890,FALSE,2890
-988.5352869065104,-208.09550820506746,AgentDynamicProbeNov23X,Page,2891,FALSE,2891
-1602.8469847729505,-358.05690471945707,AgentEconomicDatasetsReferencesXC3921045,Page,2892,FALSE,2892
-1605.9803127624948,-414.9631901295571,AgentEduHealthAllStatesAug23X,Page,2893,FALSE,2893
-1961.1391259962745,-469.7050819918972,AgentEduHealthOcc2020Q,Page,2894,FALSE,2894
-1674.9941047951872,-339.49640211679156,AgentEduHealthSalX992A,Page,2895,FALSE,2895
-1715.1379595163764,-634.2532937097084,AgentEduHealthValues2020QZZ77,Page,2896,FALSE,2896
-1729.1255584824648,-334.249603576507,AgentEduHealthYearBridge1781642385,Page,2897,FALSE,2897
-1540.4438239953465,-339.8454699840846,AgentEducationalHealthSector2020ValuesQX9,Page,2898,FALSE,2898
-1377.609467416644,266.2755662875005,AgentEducationalSectorWages2020Z9,Page,2899,FALSE,2899
-2112.194441358371,-489.7266037343994,AgentElevenSmallLinksBB,Page,2900,FALSE,2900
-2101.805265529641,-247.20741565788174,AgentEncodingTestJun1901,Page,2901,FALSE,2901
-1794.0703668967487,-733.9499083830522,AgentEnrollmentDataUsaEvidenceX,Page,2902,FALSE,2902
-1981.9515466486323,-44.65448888864711,AgentEvMini28838,Page,2903,FALSE,2903
-2127.8089411326696,-137.3322404511277,AgentEvMini63102,Page,2904,FALSE,2904
-2357.236921208123,-180.97883409016947,AgentEvMini85425,Page,2905,FALSE,2905
-2143.7457931865624,-454.3296795413856,AgentEvenLaterHH,Page,2906,FALSE,2906
-1560.2287712002155,-81.29711589928729,AgentExactDataBridgeAug10,Page,2907,FALSE,2907
-1699.1547128713435,-555.4855665790692,AgentExactOurLinkNowXX8,Page,2908,FALSE,2908
-1551.103382084898,-331.5091585824702,AgentExactPumsBridgeMay01X1781637712,Page,2909,FALSE,2909
-1528.8724196534024,-427.10612906706814,AgentExactPumsEduHealthNov2027Y,Page,2910,FALSE,2910
-2088.800764711625,-64.66467289309949,AgentExperimentChild991133,Page,2911,FALSE,2911
-2123.977538335981,-408.978127503844,AgentFastSplitJSONJune19,Page,2912,FALSE,2912
-1937.922010566453,-709.191632862872,AgentFeb03ValueRequestUrgent,Page,2913,FALSE,2913
-1357.5644981183193,-404.7177679493096,AgentFeb14WikiTest1781641141,Page,2914,FALSE,2914
-1043.0308061891196,107.30871035742831,AgentFeb24ClothingCoord1781639981,Page,2915,FALSE,2915
-1318.94824302011,105.40348986705969,AgentFinAdv2022Q73953,Page,2916,FALSE,2916
-2204.6615358397476,-343.8567947669312,AgentFinalBridgeCountyW12X991,Page,2917,FALSE,2917
-1808.6849619626303,-507.824235359022,AgentFinalCombinedSECValuesX1,Page,2918,FALSE,2918
-1736.739227427711,-420.1158473883306,AgentFinalCombinedSECValuesX2,Page,2919,FALSE,2919
-2233.5631527210494,125.45280036100115,AgentFinalEncodedClarkSource56,Page,2920,FALSE,2920
-2145.7476129549314,-178.25447802800264,AgentFinalEncodedClarkSource88,Page,2921,FALSE,2921
-2161.597787057015,-331.32531224560466,AgentFinalMassChildRaw2606,Page,2922,FALSE,2922
-1940.345205989439,-154.89409122592548,AgentFinalMassCounties18193902,Page,2923,FALSE,2923
-2306.2038977495813,-506.5216064162024,AgentFinalMassLinksJun18ZZ,Page,2924,FALSE,2924
-2063.188201081134,-267.9198302223364,AgentFinalMethodMassJuneZ,Page,2925,FALSE,2925
-2475.780696392845,-499.84198362649107,AgentFinalMethodMassJuneZContinuationA,Page,2926,FALSE,2926
-1954.869079797977,-281.81226427204973,AgentFinalSecMdQueriesXY991,Page,2927,FALSE,2927
-2024.5581487959296,-418.20126486999794,AgentFinalSecSliceRobustLemino2026Q,Page,2928,FALSE,2928
-2150.9852114353157,-290.59466867072655,AgentFinanceAPICitations,Page,2929,FALSE,2929
-1409.767114709413,104.65623444712513,AgentFinanceSalary462de2022X,Page,2930,FALSE,2930
-854.0875348841411,-529.5923528847885,AgentFooBar123,Page,2931,FALSE,2931
-2181.574815757393,116.31568097927753,AgentFooMementoTest2,Page,2932,FALSE,2932
-1523.5969977988268,175.93945392158977,AgentFooNew924286,Page,2933,FALSE,2933
-1900.8743076748365,-496.9552261853284,AgentFooNewTest407,Page,2934,FALSE,2934
-2088.3680810327437,-587.1694291573003,AgentForOurPathX7391zzLong,Page,2935,FALSE,2935
-1940.7818926999782,-185.61865769979661,AgentFrenchDataUSA1781655781,Page,2936,FALSE,2936
-1751.0145657110334,-753.1219079636461,AgentFrenchDataUsaExact,Page,2937,FALSE,2937
-1603.2756324265201,323.25129101327565,AgentFrenchExactSep20R3,Page,2938,FALSE,2938
-1325.945809979367,-113.92207561771633,AgentFrenchPrepXQ29,Page,2939,FALSE,2939
-1327.0071111195598,59.205583932133955,AgentFrenchProbeXQ29,Page,2940,FALSE,2940
-1247.3003145821804,-422.4583970195553,AgentFrenchState2022Jul01Y,Page,2941,FALSE,2941
-1046.4420710913448,-569.7283653108152,AgentFrenchStateQueryX,Page,2942,FALSE,2942
-1781.0569629927422,-254.81718540604226,AgentFreshLinkJuneSEC990,Page,2943,FALSE,2943
-1891.78910915582,-0.8947549082994706,AgentFreshRenderWorkerTokenQ99112,Page,2944,FALSE,2944
-1775.2751013301997,-217.5705841864055,AgentFreshSecOctoberLinks10,Page,2945,FALSE,2945
-1883.9343651043694,-148.22960313076754,AgentFreshW8Test,Page,2946,FALSE,2946
-2097.1615088138374,49.49945057112179,AgentFreshestRootPDF,Page,2947,FALSE,2947
-2199.9721266042966,-264.6889621279875,AgentGETTest999,Page,2948,FALSE,2948
-1447.7163788845057,-25.247899554583903,AgentGatewayPathASCII,Page,2949,FALSE,2949
-1599.2684937104536,-551.3874442344572,AgentGeorgiaGrocery1781599002,Page,2950,FALSE,2950
-1974.1083989318931,-498.3983714152856,AgentGetEditTest55,Page,2951,FALSE,2951
-2003.2326847529666,-599.2074347946688,AgentGetEditTestZZ,Page,2952,FALSE,2952
-1994.2747838975556,-80.11477979650573,AgentGetNewSave99094XYZ,Page,2953,FALSE,2953
-1982.6784561409572,189.52145656636665,AgentGetTestXYZ3,Page,2954,FALSE,2954
-2032.7829121542686,-275.1042003445523,AgentGetTestXYZ9988,Page,2955,FALSE,2955
-2226.8514270545647,-253.6401608871724,AgentGetTryNewXY,Page,2956,FALSE,2956
-1710.36272893605,166.2336239691938,AgentGetTryNewXZ,Page,2957,FALSE,2957
-984.6198861758257,275.8212140605737,AgentGrocery4451States2014June24,Page,2958,FALSE,2958
-1508.7215651393108,22.40766850005948,AgentGroceryAllStates2014May21,Page,2959,FALSE,2959
-1474.7904928851572,-172.72610117127746,AgentGroceryAllStatesSep11X,Page,2960,FALSE,2960
-1356.3117708787001,-80.86077606338205,AgentGroceryDataQueryGeorgia2014X,Page,2961,FALSE,2961
-1337.059990057196,156.33090545782522,AgentGroceryGeorgia20270802ABC,Page,2962,FALSE,2962
-1213.679227087632,-233.86834627418315,AgentGroceryGeorgiaDataUSAJul27,Page,2963,FALSE,2963
-1040.2319753733668,99.78213490106104,AgentGroceryGeorgiaFeb2028,Page,2964,FALSE,2964
-933.3831651226242,127.16139549928546,AgentGroceryHelperTest1781606000,Page,2965,FALSE,2965
-956.7347349668687,-234.2754278705538,AgentGroceryPrepSep21,Page,2966,FALSE,2966
-1935.7770763250337,-531.1743017734692,AgentHack782347,Page,2967,FALSE,2967
-2114.5188207366323,-520.9077879443239,AgentHealthLFData202606021332,Page,2968,FALSE,2968
-1838.2579877068777,10.161190270548003,AgentHealthdataTBTest,Page,2969,FALSE,2969
-501.17395519233503,-533.9979556523348,AgentHelperArchivePortalLinksZetaQ,Page,2970,FALSE,2970
-1431.5938768959024,-408.8262021941223,AgentHelperDataB1781713121,Page,2971,FALSE,2971
-1972.1253768875333,-533.7640435538631,AgentHighchartsMassCit51174,Page,2972,FALSE,2972
-460.2914231119219,-626.8986074815457,AgentIiifManifestLinksH,Page,2973,FALSE,2973
-1161.8979113033565,199.95918583013923,AgentImageCaptionsAlternateRouteY818,Page,2974,FALSE,2974
-1578.3510800739696,-156.35129308773125,AgentInjectionCiteTest,Page,2975,FALSE,2975
-2037.848115120715,-339.5309168186545,AgentInvCX,Page,2976,FALSE,2976
-2531.7847323216715,-344.7924934215144,AgentInvestLinksWindow11XQ,Page,2977,FALSE,2977
-2074.042634029647,-548.7383429006475,AgentInvestSimpleJun1781813107,Page,2978,FALSE,2978
-2222.639276351556,-359.2551155795413,AgentInvestorRelayShort9960,Page,2979,FALSE,2979
-2045.5291651173645,-700.997807060742,AgentIvyLink,Page,2980,FALSE,2980
-1763.7204248497992,-272.4036548186511,AgentIvyTuitionValues2015XQ,Page,2981,FALSE,2981
-2083.364125575787,-229.4370535492345,AgentJQDirectSec19A,Page,2982,FALSE,2982
-2169.6485534462036,-609.3907317281898,AgentJQMDSECCompactChunksA1,Page,2983,FALSE,2983
-1854.7474082270242,-331.3406474065153,AgentJQNestedFinalJuneZZ,Page,2984,FALSE,2984
-2290.8671032448196,-76.10290351383206,AgentJSFresh,Page,2985,FALSE,2985
-1850.437135358269,-249.99786416091388,AgentJSLinks99172,Page,2986,FALSE,2986
-2172.3100536597076,-178.23373364973156,AgentJSLinksNew990071,Page,2987,FALSE,2987
-1460.2246356275673,104.37156783521927,AgentJan11Bridge,Page,2988,FALSE,2988
-1368.9451111417263,-115.29987515191229,AgentJan12CashierData1781598441,Page,2989,FALSE,2989
-1330.7592008285253,-272.6246989652713,AgentJan12CashierData1781602479,Page,2990,FALSE,2990
-1691.9907617342544,-451.4687540565868,AgentJan1951OCRReaderClearLinks2Q7622,Page,2991,FALSE,2991
-1755.6334056594603,-302.81007200197456,AgentJan1951OCRSourceLinksQX7622ABC,Page,2992,FALSE,2992
-745.9687609132791,-278.86448570148514,AgentJanBridgeX0,Page,2993,FALSE,2993
-2087.7462963947332,-201.228400605285,AgentJoinedFreshGXFB,Page,2994,FALSE,2994
-1663.5951982564281,-310.90290263494586,AgentJqpArchivedDailyExtractKWV77102,Page,2995,FALSE,2995
-1553.9075490211583,219.9763229466872,AgentJsonLinkEcuadorZ,Page,2996,FALSE,2996
-1995.0008741908223,264.5056298303419,AgentJsonMarkdownDomainManifestHCharleston2026,Page,2997,FALSE,2997
-1112.8836623196541,-268.38919352272535,AgentJul12OAI,Page,2998,FALSE,2998
-1464.0678398935504,-548.6037073264598,AgentJul29DataLink1781634796,Page,2999,FALSE,2999
-1872.8916497240496,-543.9883143308274,AgentJulyMapSpecial80822,Page,3000,FALSE,3000
-1211.0405139379639,-410.00336199984014,AgentJun20OAI2028,Page,3001,FALSE,3001
-1352.6942293025102,-573.278873120784,AgentJun26DataUSABridge,Page,3002,FALSE,3002
-2056.839029926661,307.8763041247374,AgentKIIIFPresentationTryJsonK4N728,Page,3003,FALSE,3003
-1448.9004446409099,404.5597198975802,AgentLINK999,Page,3004,FALSE,3004
-2306.9966063236043,-292.74132895167753,AgentLabQueriesJune11A,Page,3005,FALSE,3005
-1568.2914363621203,253.6916739453645,AgentLangCubeTest1781639300,Page,3006,FALSE,3006
-1459.8023289666119,-39.69881835913147,AgentLangQueryTest42,Page,3007,FALSE,3007
-1202.796378454822,-115.1009152393618,AgentLanguageDec14CoordX,Page,3008,FALSE,3008
-1851.56793192276,-213.70912978733492,AgentLanguageProxyBridge2216,Page,3009,FALSE,3009
-2108.438486130987,144.88021156983925,AgentLanguageProxyBridge2216ChildNew,Page,3010,FALSE,3010
-1615.2023360969456,-206.40163846164376,AgentLanguageSequenceOurJul17,Page,3011,FALSE,3011
-2326.7297324541864,-568.7702439184698,AgentLastTryMM,Page,3012,FALSE,3012
-1785.0737151897088,-320.7160603349017,AgentLearnNextSelfX,Page,3013,FALSE,3013
-2372.7287613400063,-543.8909845709526,AgentLeverageFreshJune22X,Page,3014,FALSE,3014
-1924.4759119047853,-396.6257197519893,AgentLinkBaseJuneAA,Page,3015,FALSE,3015
-1304.111028636357,-319.956977648933,AgentLinkCloudPageStoneSpring,Page,3016,FALSE,3016
-1433.575010971588,-128.95243613613772,AgentLinkEnrollmentXQ9,Page,3017,FALSE,3017
-1145.3611197403088,241.732133698837,AgentLinkSep201781635699466,Page,3018,FALSE,3018
-1102.3258250498636,171.74082737202679,AgentLinkSep201781635724037,Page,3019,FALSE,3019
-742.1605774394459,-342.39371550218846,AgentLinkTest1781636700,Page,3020,FALSE,3020
-1220.1561383072342,-480.17037239758537,AgentLinkTest1781640838,Page,3021,FALSE,3021
-1349.2388690769967,-69.85990756439293,AgentLinkTestJune21,Page,3022,FALSE,3022
-1572.0726910503809,-175.0951101669656,AgentLinkTestShortXYZ,Page,3023,FALSE,3023
-1506.0049942611388,31.562777368976228,AgentLinkXYZ,Page,3024,FALSE,3024
-1886.8099866920218,-227.70793847913185,AgentLinkma19JuneAA,Page,3025,FALSE,3025
-1979.099464074128,-273.59950965162335,AgentLinkma20JuneAA,Page,3026,FALSE,3026
-1888.3475480149991,-297.87916615362724,AgentLinkma21JuneAA,Page,3027,FALSE,3027
-1828.3769726698285,-255.06700161880127,AgentLinkmaallJuneAA,Page,3028,FALSE,3028
-1980.1929083614546,-160.69983374424626,AgentLinkmethodJuneAA,Page,3029,FALSE,3029
-1218.9806712134905,-948.6931123214001,AgentLinksBridge,Page,3030,FALSE,3030
-1629.1419504522125,-396.0398574932648,AgentLinksCooksX19428,Page,3031,FALSE,3031
-1387.5222021287448,-148.4053412479263,AgentLiveBridgeJan06X991,Page,3032,FALSE,3032
-1813.2241194073943,-267.8006321910576,AgentLocFreshPDF4742381,Page,3033,FALSE,3033
-1670.994990705786,-475.4061504932606,AgentLocateTryPage,Page,3034,FALSE,3034
-2436.194287643401,-454.09727518221285,AgentLufkin2015DataUSAResearchXX,Page,3035,FALSE,3035
-1169.265925980278,-109.47460936917228,AgentMAEduHealthFilteredFast20260620,Page,3036,FALSE,3036
-1448.247438591539,-601.6730530083813,AgentMAEduHealthNarrowJuly16,Page,3037,FALSE,3037
-1174.8249980343958,-269.5569228249199,AgentMAEduHealthNov19X1,Page,3038,FALSE,3038
-1734.169070249449,-514.2279114832185,AgentMAEduHealthSectorAug23X,Page,3039,FALSE,3039
-1094.8114759470177,-495.16593553203245,AgentMAEduHealthYear2015May25Z,Page,3040,FALSE,3040
-1016.1950231316407,-326.1019866649236,AgentMAEduHealthYear2016May25Z,Page,3041,FALSE,3041
-995.8668628176326,-417.5991155752638,AgentMAEduHealthYear2017May25Z,Page,3042,FALSE,3042
-1209.1989561098526,-276.67978968124993,AgentMAEduHealthYear2018May25Z,Page,3043,FALSE,3043
-1056.7691326902332,-487.1571397264521,AgentMAEduHealthYear2019May25Z,Page,3044,FALSE,3044
-1080.9946411082985,-269.2835256946884,AgentMAEduHealthYear2020May25Z,Page,3045,FALSE,3045
-1894.5287284702583,-171.50736239042746,AgentMAMapPure009,Page,3046,FALSE,3046
-2044.1758476556874,-198.3178566774501,AgentMAPrecisionBridgeJun20A7451,Page,3047,FALSE,3047
-2012.228884232209,-80.05869699135039,AgentMAPrecisionBridgeJun20B7474,Page,3048,FALSE,3048
-1799.8464341010972,-53.446951395135514,AgentMAPrecisionBridgeJun20B8186,Page,3049,FALSE,3049
-1041.444364145231,-416.6730350992273,AgentMASSectorNarrowMay25X,Page,3050,FALSE,3050
-1646.9156627973325,-311.9663426985591,AgentMASecCiteJuly813703,Page,3051,FALSE,3051
-1707.1065438489077,-438.7876116230512,AgentMASectorExact1781635875,Page,3052,FALSE,3052
-1754.0571794686095,-354.68280435524525,AgentMASectorExact1781636089,Page,3053,FALSE,3053
-2374.094343546434,-83.0092130353796,AgentMDContinueNext88191,Page,3054,FALSE,3054
-2209.2455412415793,-115.52925251287249,AgentMDCorrectBridgeNewPlLlDeIf,Page,3055,FALSE,3055
-1996.9104738084266,-435.62790267862033,AgentMDCountyBridgeJuly1781810586,Page,3056,FALSE,3056
-1871.5442333343995,-122.94446597662034,AgentMDCountyLinks30739,Page,3057,FALSE,3057
-2212.634439841131,-464.95963734552475,AgentMDCountyLinks70320,Page,3058,FALSE,3058
-1721.9653490468381,-481.97434759704083,AgentMDCountyTruncOct28,Page,3059,FALSE,3059
-1931.3325694417306,-251.62074631103835,AgentMDCountyUnique1666140,Page,3060,FALSE,3060
-2041.141008607763,-617.8464579097073,AgentMDCountyUnique785438,Page,3061,FALSE,3061
-1863.2015291132448,-393.53824295311705,AgentMDInvestorCountyX1,Page,3062,FALSE,3062
-1361.3030501422277,-550.0098232498025,AgentMDLDeedXMLSource0531202636,Page,3063,FALSE,3063
-2294.7091040268765,-470.78020937800557,AgentMDLSourceCitationReadyZ77,Page,3064,FALSE,3064
