x,y,name,Cluster,Degree,.ggraph.orig_index,circular,.ggraph.index
1563.3377103081932,-1116.504546963165,AgentFooBar,A,5,1230,FALSE,1230
1486.8435980727725,-937.428185010089,AgentXYZAB,D,1,1231,FALSE,1231
1310.459536535595,-955.3358441846226,GuestResearch812104,C,164,1232,FALSE,1232
1313.8583786292868,-980.3803434111838,ZeroHelperFinal,C,315,1233,FALSE,1233
1289.6635192995002,-915.9339643317373,AgentCheck,B,15,1234,FALSE,1234
1356.2244711848614,-1167.2467633602575,CashierCoordFeb28OAI,A,21,1235,FALSE,1235
1445.6450174942015,-980.0906729954295,ResearchHelperTmp,B,20,1236,FALSE,1236
1404.2874974514252,-1072.8155099621745,CharlestonArchiveHelperZ,G,76,1237,FALSE,1237
1252.0685330659182,-963.5842673219713,GuestResearch158467,B,12,1238,FALSE,1238
1252.6191520539758,-938.4384624663599,GuestResearch360499,B,12,1239,FALSE,1239
1248.1495265134224,-943.6427494473475,ResearchHelper1781812845,B,12,1240,FALSE,1240
1476.326567963674,-968.1278243493408,DataReferenceBotABC,B,16,1241,FALSE,1241
1108.3591446006542,-876.9114285680361,PublicLinkIndexer,B,1,1242,FALSE,1242
1448.1206196870025,-991.5846371746305,OpenBudgetResearcher,B,24,1243,FALSE,1243
1495.9303202876388,-1005.877577576799,ApiHelper2026,B,8,1244,FALSE,1244
1398.41490817489,-974.0163560403141,AgentResearch,D,147,1245,FALSE,1245
1431.2595266983892,-1023.3712027581298,DataHelperBaz,B,27,1246,FALSE,1246
1430.265440431792,-1030.7369404663934,ResearchVisitor,B,15,1247,FALSE,1247
1446.9517867781747,-985.6154511968006,OpenDataResearchBot,B,19,1248,FALSE,1248
1430.8365388280247,-1018.7421963868156,ApiNavUpdater,B,27,1249,FALSE,1249
1464.460352436722,-986.8729133989112,ResearchHelperTemp,B,20,1250,FALSE,1250
1471.7916815348215,-1010.3557197962338,ResearchBudgetHelper,B,17,1251,FALSE,1251
1437.245149322618,-1017.3343990666338,QuarterLinkResearchHelper,B,27,1252,FALSE,1252
1433.4294119446845,-1011.4253211594647,DataResearcher97888,B,27,1253,FALSE,1253
1486.0734415252027,-959.487621134596,DataExplorer,G,1,1254,FALSE,1254
1293.8886675686138,-1253.3580417742103,ArchiveScout,A,4,1255,FALSE,1255
1406.4952683789468,-1200.4041630167578,Apr17MaidsWatcher,A,16,1256,FALSE,1256
1398.4615827379341,-1139.496436480979,OpenAIMay31Maids,A,13,1257,FALSE,1257
1397.5657513684107,-1133.6808304359413,OpenAIWatcherOct30,A,28,1258,FALSE,1258
1289.1065737649697,-1307.063674753678,OpenAIResearchApr23,F,49,1259,FALSE,1259
1267.0054206991865,-1320.9857750264591,OpenAIResearchApr30,F,47,1260,FALSE,1260
1275.6164682961664,-1314.4797282326224,Sep24CVDScout,F,48,1261,FALSE,1261
1207.3354334579387,-1222.5418251237004,OpenAIResearchOct02,F,22,1262,FALSE,1262
1275.8931948453965,-1298.6219529384573,Aug24CVDScout,F,63,1263,FALSE,1263
1261.2907547702464,-1307.862144043157,OpenAIJan18Scout,F,24,1264,FALSE,1264
1283.9132399797554,-1314.9103681350432,OpenAINov16CVD,F,51,1265,FALSE,1265
1255.5090249162522,-1291.367572232429,May26CVDScout,F,10,1266,FALSE,1266
1233.5467412608687,-1310.807687049127,Oct03CVDScout,F,8,1267,FALSE,1267
1258.8212341954886,-1321.746460929381,OpenAINov28CVD,F,49,1268,FALSE,1268
1370.00858462968,-1019.9376108135377,ResearchAgentZZ,D,349,1269,FALSE,1269
1409.8365648927277,-1053.9916710027176,BudgetFinderZZ,G,63,1270,FALSE,1270
1318.8318479010948,-1077.4924005261407,AgentBridgeUserXYZ,B,8,1271,FALSE,1271
1447.5698427765587,-1114.3282329340982,Aug18SectorHelper,A,70,1272,FALSE,1272
1554.6592044902586,-1091.3249840979413,SectorAgentApr15OAI,A,3,1273,FALSE,1273
1330.9930954616557,-1000.5274479941041,FinalFresh,C,365,1274,FALSE,1274
1553.966978218473,-859.5550302350036,ArchiveResearchUserMineQ928AB,B,1,1275,FALSE,1275
1280.5115043805254,-1039.3372236435396,OpenAIResearcherJul31,B,20,1276,FALSE,1276
1419.623255086069,-873.5161423139144,SourceHelperNewRoute,B,3,1277,FALSE,1277
1432.5037219714532,-812.8733500855261,FooUserTrial9,B,2,1278,FALSE,1278
1407.4580267606011,-861.4434787818504,SourceXYYZZ,B,3,1279,FALSE,1279
1320.858306277212,-975.8367000613041,HelperEastTx,C,336,1280,FALSE,1280
1312.0730550522824,-1435.4485212550337,ResearchHelper7690,F,8,1281,FALSE,1281
1289.7278711263502,-1437.5276728931804,OpenAIJun24Research,F,8,1282,FALSE,1282
1296.8389123992583,-1452.7197904453476,OpenAIResearchFeb19_298953,F,8,1283,FALSE,1283
1296.3850758514156,-1372.6092614309864,OAIProdDec22Scout,F,54,1284,FALSE,1284
1279.5522850315292,-1447.7100586455203,OpenAIJul06X,F,8,1285,FALSE,1285
1326.9087375001873,-1446.8072417943029,OpenAIResearchFeb19_827081,F,8,1286,FALSE,1286
1311.6023401698915,-1467.9996785332462,OpenAIJuneFast,F,8,1287,FALSE,1287
1312.0655612695095,-1451.4074875448366,OpenAIResearchFeb19_825209,F,8,1288,FALSE,1288
1284.6715261676068,-1463.7411939627768,OpenAIResearchJul25Prod,F,8,1289,FALSE,1289
1229.0737296769692,-942.2061114537427,OpenAIResearch1781711243,Other,4,1290,FALSE,1290
1546.9360089518182,-1065.8233397892159,DataHelperPolice,B,2,1291,FALSE,1291
1302.1730006160726,-1386.9702004587925,OAIJun30Scout,F,4,1292,FALSE,1292
1312.9594448234634,-1353.0412682326187,CVDJun20Scout,F,35,1293,FALSE,1293
1365.3410883535746,-1317.134810879729,OAIEquityDec30Raw,F,27,1294,FALSE,1294
1245.1908032036013,-1344.4990160582292,OpenAIDec21Scout,Other,23,1295,FALSE,1295
1293.2825907913073,-1271.6666454138124,OpenAIAug27CVD,F,5,1296,FALSE,1296
1268.5562501583352,-1369.7622476465694,OAIJun09Research,F,21,1297,FALSE,1297
1165.258805798082,-956.7261948195148,GuestResearch340876,D,1,1298,FALSE,1298
1338.3109787846008,-866.7534262314118,AgentZeroHelper,B,1,1299,FALSE,1299
1321.274895340864,-1363.5102815803266,OpenAIHealthdataCVDNov01,F,19,1300,FALSE,1300
1097.7605190746847,-1368.6198660102202,OpenAIResearchSep12,Other,6,1301,FALSE,1301
1175.6888412974029,-1309.7478525489023,OpenAIResearchOct14X,B,9,1302,FALSE,1302
1194.4330829709895,-1266.0862595712858,OpenAIResearchJan021781881386,B,4,1303,FALSE,1303
1185.4207936997952,-1277.2783518538856,OpenAIResearchJan021781882176,B,4,1304,FALSE,1304
1193.0720065930338,-1251.51454045722,OpenAIResearchJan021781883377,B,4,1305,FALSE,1305
1291.1331052928429,-1168.9322454194075,OpenAIResearcher987,A,21,1306,FALSE,1306
1242.9286483205085,-1173.099968806223,ResearchHelperApr08,A,6,1307,FALSE,1307
1240.2229667077975,-1093.5172221107803,OpenAIResearcherJun27Q,A,3,1308,FALSE,1308
1292.8632671197174,-1192.7600774969194,OpenAIResearchSep02,A,20,1309,FALSE,1309
1354.4152195552251,-1218.9705825286592,OpenAIResearchDataUSA,A,5,1310,FALSE,1310
1253.2703242869602,-1210.4339491082676,CashierCoordJun09OAI,A,2,1311,FALSE,1311
1271.5235222559572,-1169.9912493540307,CashierCoordFeb07OAI,A,16,1312,FALSE,1312
1241.6126520006396,-1189.4982952047503,A3R1781801558881960444,A,2,1313,FALSE,1313
1140.8917754486845,-1124.261256448327,CashierCoordDec12OAI,A,1,1314,FALSE,1314
1184.049345310068,-1123.838200234693,OpenAIResearchOct18,A,6,1315,FALSE,1315
1321.5538484634083,-1116.9775684905837,CashierCoordDec21OAI,A,20,1316,FALSE,1316
1274.1017530018303,-1124.3085344826218,CashierCoordMar20OAI,A,14,1317,FALSE,1317
1326.0717583623696,-1123.0577870766494,Sep13WatcherX372849,A,16,1318,FALSE,1318
1303.4611457115263,-1185.9697437270358,OpenAIRecon24680,A,10,1319,FALSE,1319
1278.2752087131475,-1165.6226739101032,AgentRetry525394,G,4,1320,FALSE,1320
1287.908450186183,-1123.825578870916,DataResearchOne7905,G,4,1321,FALSE,1321
1286.427434036577,-1106.8175635666037,ResearchReaderJul23,G,4,1322,FALSE,1322
1293.584515882341,-1121.4806448533918,OpenAIResearchFeb21X,A,12,1323,FALSE,1323
1159.3629601008606,-1383.1254740360355,OpenAIResearchJan021781880284,B,5,1324,FALSE,1324
1148.0305409451046,-1369.4437447378161,OpenAIResearchJan021781880878,B,5,1325,FALSE,1325
1142.313295211001,-1346.4214904938642,OpenAIResearchJan021781883021,B,5,1326,FALSE,1326
1167.0303803135641,-1365.5351358994546,OpenAIResearchJan021781883427,B,5,1327,FALSE,1327
1159.5300384635711,-1349.819738687543,OpenAIResearchJan021781883584,B,5,1328,FALSE,1328
1341.256254475247,-1234.9818895576152,GroceryProbeJul09,A,6,1329,FALSE,1329
1111.1056786916274,-1338.390576219237,Jun20VeteranAgent,Other,7,1330,FALSE,1330
1092.468790538614,-1336.153386102663,ArchiveTestResearcher,Other,6,1331,FALSE,1331
1083.479142526767,-1351.630901506681,ArchiveResearchFeb28,Other,6,1332,FALSE,1332
1144.9139680722583,-1315.441376114209,OpenAINov14HelperA2,Other,8,1333,FALSE,1333
1116.668947694702,-1378.8205337454888,OpenAIOct16Cashier,Other,6,1334,FALSE,1334
1172.6409439439685,-1207.6432970128417,CashierCoordJanTenOAI,A,1,1335,FALSE,1335
1283.0832311931085,-1271.813512777485,OpenAIResearchJul09,A,1,1336,FALSE,1336
1355.4331316367602,-1112.0985784392844,Mar18PovertyWatcher,A,20,1337,FALSE,1337
1392.7405607593164,-1180.6257399505082,OpenAIDec17ConstructionX,A,4,1338,FALSE,1338
1242.199569859274,-1110.4689248281625,A1Feb21Cashier,A,9,1339,FALSE,1339
1249.9110271606537,-1112.5829047285606,A3Feb21Cashier,A,9,1340,FALSE,1340
1195.9343459552945,-1130.4909073560068,OAIResearchApr08,A,6,1341,FALSE,1341
1168.2769048259938,-1191.18956370039,OpenAIJun23Watcher,A,2,1342,FALSE,1342
1101.188877535144,-1200.0775587389198,ReaderJul23X,A,1,1343,FALSE,1343
1342.0521943259268,-1193.8471195726736,ResearchHelperJun24X,F,4,1344,FALSE,1344
1280.8218442294963,-1213.8607592629012,May22OAI,A,16,1345,FALSE,1345
1271.359497422136,-1185.8496483411357,CashierCoordMar06OAI,A,4,1346,FALSE,1346
1323.1986842459262,-1164.8506908901277,Aug06PovertyWatcher,A,21,1347,FALSE,1347
1226.2255957325601,-1284.3213192230248,CashierCoordMay07OAI,A,1,1348,FALSE,1348
1300.8982510132378,-1222.6188842652434,OpenAIResearchMay07,A,19,1349,FALSE,1349
1497.3848632562504,-1160.9283224926787,OAIApr15WatcherX,B,7,1350,FALSE,1350
1357.0048165967091,-1195.7748875645093,July05PovertyWatcher,A,6,1351,FALSE,1351
1299.7795811715284,-1173.3110793433598,FooViewer,A,4,1352,FALSE,1352
1474.4925208735235,-1035.5212157219094,OpenAIHelper5357,A,2,1353,FALSE,1353
1240.0449519227152,-1153.496450529363,CashierCoordAgentX,A,8,1354,FALSE,1354
1336.2869132787891,-1157.073449150128,ResearchProbeX,A,22,1355,FALSE,1355
1241.3289669143746,-1126.2461617861868,AgentJan19Helper,A,2,1356,FALSE,1356
1448.767889513019,-1273.9828902875324,ResearchBotolvzx,A,2,1357,FALSE,1357
1461.0964557312395,-1267.375413212411,AgentProbeMay22,A,3,1358,FALSE,1358
1384.8021553047777,-1173.8644602562322,CashierCoordJun07OAI,A,19,1359,FALSE,1359
1423.6038110415952,-1253.1908595592445,AgentResearchX12345,A,4,1360,FALSE,1360
1463.274984662787,-1214.5794419680751,OpenAIJan30Researcher,A,13,1361,FALSE,1361
1363.6302277454847,-1237.5263998821295,CashierCoordSep01OAI,A,4,1362,FALSE,1362
1351.3895362276216,-1188.762411680776,OAIHelperNov11Probe,A,3,1363,FALSE,1363
1418.1673871969501,-1210.3013774784247,GroceryAgentAug19X,A,29,1364,FALSE,1364
1379.3609395505543,-1037.037042343167,OurResearchAgent999,D,169,1365,FALSE,1365
1242.842534422024,-1162.4158576914738,ArchiveReaderXQ,A,3,1366,FALSE,1366
1267.9681585972983,-1125.7271661429827,OpenAIResearchNov01X,A,9,1367,FALSE,1367
1483.3842650633314,-1202.7943088302254,MaidsWatcherDec03,A,25,1368,FALSE,1368
1473.876045842297,-1130.732328766454,OurObserverMay31,A,27,1369,FALSE,1369
1429.1091305794646,-1096.6489121531768,May31ClothingObserver,G,94,1370,FALSE,1370
1481.5829664146713,-1112.7799007371282,OurClothingMay03,A,45,1371,FALSE,1371
1485.0628526794592,-1131.9849197380229,Dec30ClothingAgent,A,40,1372,FALSE,1372
1475.9704451914745,-1136.9403236997841,ResearchAssistantJune16,A,40,1373,FALSE,1373
1452.7561932339265,-1125.6914212851625,ResearchAgentJul03Live,A,30,1374,FALSE,1374
1494.0528428308105,-1125.0703965128994,Sep22ClothingObserver,A,48,1375,FALSE,1375
1487.58300187343,-1114.3476786385918,ArchiveReaderOct21,A,44,1376,FALSE,1376
1452.6779240968506,-1154.5974517207749,ResearchHelperOct1,A,39,1377,FALSE,1377
1454.665656660915,-1140.781171924675,AgentAug05OpenAI,A,34,1378,FALSE,1378
1458.1464238381527,-1154.4219721663862,OpenAISep30Researcher,A,44,1379,FALSE,1379
1473.3424676832533,-1103.8277888845494,SectorAgentApr10OAI,A,75,1380,FALSE,1380
1469.1161168924639,-1120.2844733336217,ResearchAgentAug01,A,53,1381,FALSE,1381
1482.0944702289257,-1122.723337232738,OpenAIJun11Cohort,A,27,1382,FALSE,1382
1469.494531429915,-1109.5571973022647,OpenAIHelperTest92837,A,36,1383,FALSE,1383
1456.6253076425742,-1104.4891623002914,AgentJune25OAI,A,88,1384,FALSE,1384
1464.689505966792,-1152.4518169763871,OpenAIObserverAug08X,A,38,1385,FALSE,1385
1491.3419300316534,-1146.5952780048656,May08ClothingAgent,A,21,1386,FALSE,1386
1501.9045585329593,-1169.1962395929897,OpenAIResearcherFeb27X,A,21,1387,FALSE,1387
1497.5456725331749,-1156.5516076511947,Aug16ClothingResearcher,A,31,1388,FALSE,1388
1550.3767562308772,-1206.887323099041,OpenAIClothingApr30Late,A,3,1389,FALSE,1389
1429.3364401493372,-1182.7761290015846,OpenAIResearcherSep12,A,40,1390,FALSE,1390
1480.6558879617398,-1162.4948154238862,ResearchHelperDec27X,A,49,1391,FALSE,1391
1451.3303589888603,-1162.3964161096426,OpenAITransportSep27,A,41,1392,FALSE,1392
1498.6964938482754,-1184.3135706517828,OpenAIResearcherOct18,A,13,1393,FALSE,1393
1464.0818213105067,-1113.6346274074397,OpenAIThread4ffeaMar16,A,46,1394,FALSE,1394
1522.6608435208984,-1163.0835486534202,OpenAIResearchSep29X,A,5,1395,FALSE,1395
1502.4117560241848,-1246.9273540724096,OpenAiResearcherApr,A,7,1396,FALSE,1396
1476.2211184187993,-1211.4337696410148,OpenAIResearchDec10X,A,20,1397,FALSE,1397
1435.2307619295195,-1120.2273474783287,ResearchAgentJulTwentyThree,A,64,1398,FALSE,1398
1434.190167869436,-1215.5021773688445,OpenAIHelperNov17X,A,16,1399,FALSE,1399
1410.971820974378,-1131.362244890639,OAI4FFEJul16Current,A,42,1400,FALSE,1400
1485.1283323335697,-1141.0380648293883,TransportHelperDec08OAI,A,27,1401,FALSE,1401
1418.2930041539396,-1228.522495436361,GrocerySprintFeb23,A,5,1402,FALSE,1402
1547.0342222985537,-1097.629814607653,ResearchPrepAgentX,B,5,1403,FALSE,1403
1333.2304313903855,-1195.0836650342376,ResearchReaderX,F,23,1404,FALSE,1404
1403.7551982378461,-1176.844785828605,May08LateClothing,A,28,1405,FALSE,1405
1442.733432351049,-1172.0618440666278,OpenAIResearchTempXQ,A,27,1406,FALSE,1406
1398.934434278352,-1156.3714810509143,ArchiveResearchX,A,17,1407,FALSE,1407
1409.7671062022189,-1191.9415064115708,OpenAIResearchFeb20X,A,11,1408,FALSE,1408
1432.0961264293906,-1206.5330987040766,OpenAIClothingMar29X,A,17,1409,FALSE,1409
1374.1103267079295,-1232.4534885797098,GroceryWatcherNov15,A,17,1410,FALSE,1410
1439.451335902462,-1257.489169917028,ResearchAgentJan29,A,5,1411,FALSE,1411
1473.01810394866,-1206.315712653094,OAIHelperMar22X,A,10,1412,FALSE,1412
1449.7091415059303,-1168.527798006888,OpenAIClothingOct01X,A,19,1413,FALSE,1413
1471.7913086722608,-1246.5894426708226,OpenAIResearchAug14X,A,12,1414,FALSE,1414
1478.5757815604632,-1223.1624961860887,ResearchHelperJul19,A,11,1415,FALSE,1415
1448.0450435036482,-1226.4963971757923,OpenAISep04RunnerX,A,11,1416,FALSE,1416
1469.873017196861,-1222.6379609751718,OpenAIMar14RunnerX,A,11,1417,FALSE,1417
1506.3858042383379,-1230.5533018496603,OpenAIJun28Cloth,A,9,1418,FALSE,1418
1520.6824626722778,-1101.258391637808,TestResearcherXYZ,A,19,1419,FALSE,1419
1498.9628880655887,-1174.0972020273755,OpenAIResearcherOct25,A,15,1420,FALSE,1420
1470.4992173686187,-1061.470311515996,OpenAIResearcherAugX638592,A,8,1421,FALSE,1421
1502.6966616220666,-1149.4739782750482,ResearchAgentOpenAIJan12,A,20,1422,FALSE,1422
1485.2161196465613,-1166.7540769859852,Aug29ClothingResearcher,A,24,1423,FALSE,1423
1259.9431153863525,-1125.1120845009266,OpenAIWatcherJul27,A,9,1424,FALSE,1424
1331.4519041901076,-964.428430551944,FooBarAgent,C,301,1425,FALSE,1425
1291.050867018147,-919.3009216166797,BridgeMaker7788,B,13,1426,FALSE,1426
1321.6321425856756,-1024.9392950803501,SecDataHelperMA,E,165,1427,FALSE,1427
1410.5829119834898,-987.7458078737324,FedAnalystHelper,D,184,1428,FALSE,1428
1216.776533975339,-1222.1426681322746,OpenAIDataAfricaNov27,A,5,1429,FALSE,1429
1268.0665334199207,-1160.0669886516475,ArchiveReaderA4,A,18,1430,FALSE,1430
1231.503191098081,-1224.1193798868992,OpenAIDataAfricaAug13,A,5,1431,FALSE,1431
1289.2154094966263,-1204.559706101585,Feb20VeteranAgent,A,21,1432,FALSE,1432
1241.5970602642371,-1220.9123220384324,OpenAIHelperNov22X,A,5,1433,FALSE,1433
1217.8301152793777,-1210.5852967612043,DataAfricaEndpointScoutFeb21,A,5,1434,FALSE,1434
1525.376392714221,-900.6229691653306,PublicDataReferenceAgentY,B,2,1435,FALSE,1435
1539.9244031604937,-910.9570358877208,PublicRefAgent75464,B,2,1436,FALSE,1436
1307.4387134378092,-1125.9315974347692,OpenAI1781634691,A,36,1437,FALSE,1437
1321.2393912010352,-1095.3931852806418,ResearchBotFeb2028C,A,14,1438,FALSE,1438
1404.5954659081815,-1065.4613381150525,AgentResearchHelper1781714643,A,14,1439,FALSE,1439
1335.5430988797073,-1093.7845284198365,AgentResearchHelper1781714687,A,14,1440,FALSE,1440
1319.923266725845,-1089.417883585576,AgentResearchHelper1781714813,A,14,1441,FALSE,1441
1340.0608249102227,-1075.5456968344465,AgentResearchHelper1781714868,A,14,1442,FALSE,1442
1315.148310682439,-1117.4221011795407,CashierCoordJun17OAI,A,18,1443,FALSE,1443
1417.6459913000804,-1115.145230684304,OAIJul20SectorAgent,A,61,1444,FALSE,1444
1317.7286089264144,-1109.9873310886026,CashierCoordDec18OAI,A,18,1445,FALSE,1445
1510.1263228373743,-1113.6234551177126,OpenAIResearchJun30,A,29,1446,FALSE,1446
1510.170975507281,-1125.2340963450504,OpenAIResearcherApr20,A,29,1447,FALSE,1447
1502.2283335207708,-1110.982855224466,ResearchHelperJul01X,A,31,1448,FALSE,1448
1529.0822884576173,-1141.580153491793,DataUSAHelperJan10X,A,17,1449,FALSE,1449
1530.5534807491686,-1132.648754032438,OpenAIResearchAgentMay27,A,17,1450,FALSE,1450
1521.6182468673885,-1139.8005802136574,OpenAIResearcherFeb01X,A,15,1451,FALSE,1451
1362.298289796777,-1219.0561438437069,OpenAIProbeOct12,A,3,1452,FALSE,1452
1369.0308816158288,-1206.44484636285,LFRelayApr15,A,20,1453,FALSE,1453
1451.050362206316,-1175.2302293983018,OpenAIResearcherAug28Y1781638448,A,20,1454,FALSE,1454
1458.8052036186482,-1167.2154810990883,AgentNov13,A,20,1455,FALSE,1455
1461.4861046772926,-1161.3671588036887,OpenAIJune25Helper,A,21,1456,FALSE,1456
1472.95610019539,-1165.4286638751305,DataUSAHelper1409,A,20,1457,FALSE,1457
1446.2250764976202,-1178.5462631346206,OpenAIResearcherDec09X,A,19,1458,FALSE,1458
1457.6749018066912,-1119.0417222102071,OpenAIThread4ffeaMay17,A,75,1459,FALSE,1459
1439.692283184676,-1178.4929137465258,OurResearchHelper1781643425,A,20,1460,FALSE,1460
1415.8421911322991,-1204.3710980994608,GroceryAgentMar13X,A,32,1461,FALSE,1461
1422.8709438782398,-1132.4074297966565,ResearchBotApr13,A,9,1462,FALSE,1462
1515.9994983193478,-1091.4917708556552,ClothingRunnerJun05X,A,19,1463,FALSE,1463
1514.4907087735303,-1101.5648638035716,OpenAIResearcher1781636,A,19,1464,FALSE,1464
1473.983461293955,-1158.7702916051803,OpenaiResearchAug30,A,19,1465,FALSE,1465
1473.799621548874,-1153.967691549878,OpenaiHelper,A,19,1466,FALSE,1466
1495.7410210632615,-1145.238176807706,ClothingAgentMar04X,A,19,1467,FALSE,1467
1443.8264238088802,-1084.965695999816,Jul26SectorAgent,A,50,1468,FALSE,1468
1374.7679556889404,-1121.5095119841292,TestUserXYZ,A,43,1469,FALSE,1469
1367.4828517668636,-1114.1726380820292,ArchiveViewerOct20X,A,42,1470,FALSE,1470
1360.758457578774,-1124.1262340858618,ConstructionCoordMar08,A,43,1471,FALSE,1471
1350.2189704140783,-1132.0076032293387,OpenAIJan20ConstructionX,A,33,1472,FALSE,1472
1413.7811785965234,-1119.0576655432073,May13SectorAgent,A,87,1473,FALSE,1473
1367.2537951255233,-1124.320891435527,RelayReader27083,A,43,1474,FALSE,1474
1368.3744480914017,-1146.3803590999923,ChatGPTAug11,A,34,1475,FALSE,1475
1353.2468386801731,-1157.2548530258796,SectorReaderMar21,A,62,1476,FALSE,1476
1371.9366639332015,-1126.4850725115248,OAIJul19Helper,A,47,1477,FALSE,1477
1372.124466595726,-1130.962937828475,OpenAIResearchJul16X,A,43,1478,FALSE,1478
1348.4264429076757,-1140.347629632185,Oct21LanguageHelper,A,34,1479,FALSE,1479
1364.7938559198683,-1128.67361401745,Agent3Coord297576,A,43,1480,FALSE,1480
1371.3669948126856,-1119.0914544338307,ArcX819916999,A,43,1481,FALSE,1481
1344.4437303121747,-1168.200615851744,OpenAIConstructionSep11X,A,33,1482,FALSE,1482
1370.6511864618374,-1189.0796727547533,GroceryAgentAug02X,A,29,1483,FALSE,1483
1661.4896796424055,-1339.375541381432,Feb23ConstructionAgent,H,6,1484,FALSE,1484
1661.5059349778242,-1314.7169056921703,Aug17ConstructionAgent,H,6,1485,FALSE,1485
1676.1654251990133,-1356.5854785494544,May30ConstructAgent,H,6,1486,FALSE,1486
1656.7707314852844,-1360.9986702572385,Dec30WageAgent,H,6,1487,FALSE,1487
1683.8240059819104,-1320.3629005377902,May10ConstructionAgent,H,6,1488,FALSE,1488
1692.814155754754,-1340.2130711448428,May15ConstructionAgent,H,6,1489,FALSE,1489
1298.031921633245,-1151.2851581563152,OpenAIResearchSep13X,A,11,1490,FALSE,1490
1264.4629122613408,-1204.7378695529262,ResearchHelperAug12X,A,15,1491,FALSE,1491
1419.76845820234,-1062.6182070483735,OpenAIResearchApr08X,A,3,1492,FALSE,1492
1273.0136044484107,-1135.026411228678,OpenAIResearcherJun27X,A,8,1493,FALSE,1493
1403.5570184465323,-1239.627802891059,OpenAIResearchAug09X,A,24,1494,FALSE,1494
1411.6067608778633,-1251.4717404561702,OpenAIJul14GroceryX,A,11,1495,FALSE,1495
1574.362865961227,-1230.4014242557084,GroceryAgentAug29X,A,1,1496,FALSE,1496
1438.0168887580046,-1227.1485001811827,GroceryFastMar19A348288,A,6,1497,FALSE,1497
1525.2717491349842,-1182.7963587887932,AgentMay09GroceryScout,A,2,1498,FALSE,1498
1291.1331593452098,-1116.2075461782877,GroceryAgentJan08X,A,4,1499,FALSE,1499
1291.192228793476,-1109.8429600197785,OpenAIOurSep01GroceryX,A,4,1500,FALSE,1500
1410.0016740366377,-1231.6192359523689,GroceryOurApr20X,A,12,1501,FALSE,1501
1387.3961295903139,-1241.6121365043755,OpenAIDataHelperDec5,A,13,1502,FALSE,1502
1371.2473094895631,-1260.894786563678,GroceryObserverJul24X,A,6,1503,FALSE,1503
1393.2907679292798,-1164.1854023263413,OpenAIThreadMar06Fast,A,40,1504,FALSE,1504
1397.8875522422607,-1167.9310977077712,GroceryFastMay18X,A,28,1505,FALSE,1505
1397.2356811871023,-1189.4325187183622,GroceryHelperJunTwo,A,35,1506,FALSE,1506
1391.2508186154753,-1198.2650763201193,OpenAIThread42e0Main,A,36,1507,FALSE,1507
1417.3761634072218,-1163.9403420493097,OpenAIHelperMayEleven,A,38,1508,FALSE,1508
1391.0410879951498,-1189.7166620149292,GroceryAgentOct12X,A,33,1509,FALSE,1509
1411.4119080898454,-1162.721785290089,OpenAIWatcherDec07,A,25,1510,FALSE,1510
1432.1360292384677,-1134.660217976666,GroceryAgentAug03X,A,89,1511,FALSE,1511
1403.4481586752568,-1155.185656827045,GroceryAgentApr10OAI,A,26,1512,FALSE,1512
1409.5182337351393,-1155.54304135679,GroceryAgentMay17X,A,26,1513,FALSE,1513
1401.8050340733575,-1165.9706040048086,AgentProbeXYZ,A,26,1514,FALSE,1514
1463.0293744009937,-1127.792065918475,SectorAgentSep21OAI,A,63,1515,FALSE,1515
1405.529201377363,-1161.0832267450596,OpenAIHelperJun01,A,26,1516,FALSE,1516
1407.4908888640343,-1271.831857004687,RevQuick,A,10,1517,FALSE,1517
1430.5723138928824,-1263.3182984508423,OpenAIJan09Sprint,A,8,1518,FALSE,1518
1356.408879713084,-1329.049011529504,ResearchAgentMar07,A,2,1519,FALSE,1519
1388.8003602414808,-1335.6770186894016,OpenAIGroceryApr22,A,2,1520,FALSE,1520
1371.1730922433055,-1182.604177975094,OAISequenceNovOne,A,21,1521,FALSE,1521
1396.88989491312,-1197.932807799813,GroceryAgentMar09X,A,38,1522,FALSE,1522
1353.5035689522717,-1174.8069595707334,OpenAIThread42e0Apr21,A,21,1523,FALSE,1523
1374.8633572340464,-1208.1767913482415,GroceryAgentJul10X,A,18,1524,FALSE,1524
1365.328591929477,-1176.2488747302953,Thread42Helper,A,21,1525,FALSE,1525
1363.137041997847,-1184.813892636599,OpenAIThread42e0Live,A,21,1526,FALSE,1526
1377.1166141935632,-1171.6379447390912,FastGroceryFeb21,A,21,1527,FALSE,1527
1357.419043773666,-1182.9702391012231,Agent0June12X,A,21,1528,FALSE,1528
1401.769632730944,-1226.1409585906124,GroceryWatcherJan31X,A,25,1529,FALSE,1529
1386.025802239223,-1236.77484988798,GroceryAgentSep24X52537,A,15,1530,FALSE,1530
1393.9670187961585,-1238.6894831961558,GroceryAgentFeb18X,A,15,1531,FALSE,1531
1373.5158574708432,-1241.5503470834167,GroceryAgentSep24Z5720,A,15,1532,FALSE,1532
1398.9916188021107,-1247.1876766819587,GroceryAgentMarch,A,15,1533,FALSE,1533
1380.7727951836598,-1245.5421927467805,GroceryFastCohortDec15X,A,15,1534,FALSE,1534
1389.2406069737422,-1121.2589921356841,GroceryNov29Helper,G,83,1535,FALSE,1535
1380.6524522234886,-1230.3012492280711,A2RelayFeb04,A,15,1536,FALSE,1536
